parcel_id,owner_name,class_code,lot_size_acres,land_value,building_value,total_value,year_built,building_style,building_grade,living_area_sqft,total_rooms,bedrooms,full_baths,half_baths,heating_type,heating_fuel,ac_type,roof_material,exterior_walls,stories,zoning,last_sale_price,last_sale_date,condition_percent
108-14-26,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-25,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-25,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-25,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-25,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-25,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-25,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-25,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-25,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-24,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-24,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-24,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-24,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-24,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-24,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-24,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-24,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-23,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-23,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-23,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-23,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-23,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-23,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-23,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-23,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-22,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-22,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-22,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-22,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-22,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-22,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-22,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-22,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-21,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-21,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-21,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-21,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-21,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-21,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-21,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-21,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-20,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-20,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-20,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-20,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-20,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-20,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-20,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-20,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-19,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-19,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-19,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-19,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-19,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-19,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-19,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-19,BRADY SULLIVAN PROSPECT HILL,1020,0.0,0,356700,357200,2013.0,CONDO-TNHS,ADEQUATE,1698.0,5.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2011-03-02 00:00:00,93.0
108-14-27,"NIROULA, SHARMILA KARKI",1020,0.0,0,424800,424800,2011.0,COLONIAL,ADEQUATE,1872.0,8.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,435000.0,2021-09-07 00:00:00,92.0
108-14-28,"YAPALPARVI, RAMESH &",1020,0.0,0,430800,431800,2007.0,RANCH,ADEQUATE,1764.0,6.0,3.0,2.0,0.0,FORCED H/W,GAS,,,,1,,328000.0,2016-07-08 00:00:00,92.0
108-14-29,"WYKES, MARSHA R",1020,0.0,0,350600,350600,2011.0,CONDO-RANCH,ADEQUATE,1192.0,4.0,2.0,2.0,0.0,FORCED H/A,GAS,,,,1,,280000.0,2016-10-17 00:00:00,92.0
108-14-30,"SYMONDS, MARK ANDREW &",1020,0.0,0,349600,351000,2011.0,CONDO-RANCH,ADEQUATE,1248.0,0.0,3.0,1.0,0.0,FORCED H/A,GAS,,,,1,,191200.0,2011-06-29 00:00:00,92.0
108-14-31,MASI DANIEL J,1020,0.0,0,352500,352500,2011.0,CONDO-RANCH,ADEQUATE,1192.0,4.0,2.0,1.0,0.0,FORCED H/W,GAS,,,,1,,509000.0,2024-10-18 00:00:00,92.0
108-14-32,"WANDERS, MELANIE & WILHELM",1020,0.0,0,349600,350500,2011.0,CONDO-RANCH,ADEQUATE,1248.0,5.0,3.0,1.0,0.0,FORCED H/A,GAS,,,,1,,194133.0,2012-01-11 00:00:00,92.0
108-14-33,"COLLINS, KATHLEEN M",1020,0.0,0,370000,370000,2011.0,CONDO-RANCH,ADEQUATE,1247.0,6.0,3.0,1.0,0.0,FORCED H/A,GAS,,,,1,,475000.0,2022-06-27 00:00:00,92.0
108-14-34,"PRIOLEAU, SAN'QUAN",1020,0.0,0,420100,420100,2011.0,CONDO-COLONIAL,ADEQUATE,1872.0,6.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,335000.0,2020-01-30 00:00:00,92.0
108-14-35,GILL HARMAN S,1020,0.0,0,442700,442700,2012.0,CONDO-TNHS,ADEQUATE,2080.0,8.0,4.0,1.0,1.0,FORCED H/A,GAS,,,,2,,0.0,2023-03-29 00:00:00,92.0
108-14-36,"EMOND, EDWARD N",1020,0.0,0,418600,418600,2011.0,COLONIAL,ADEQUATE,1872.0,6.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,310000.0,2020-02-21 00:00:00,92.0
108-14-37,"AZIM, MOHAMMAD",1020,0.0,0,439000,462900,2012.0,CONDO-TNHS,ADEQUATE,2080.0,8.0,4.0,1.0,1.0,FORCED H/A,GAS,,,,2,,296000.0,2018-11-09 00:00:00,92.0
108-14-38,"KARANWAL, DEEPAK & NITIKA",1020,0.0,0,441200,441700,2011.0,CONDO-COLONIAL,ADEQUATE,2080.0,7.0,4.0,1.0,1.0,FORCED H/A,GAS,,,,2,,251000.0,2011-07-08 00:00:00,92.0
108-14-39,"CHAIDARUN, SUSHELA",1020,0.0,0,458900,458900,2012.0,CONDO-TNHS,ADEQUATE,2080.0,8.0,4.0,1.0,1.0,FORCED H/A,GAS,,,,2,,325000.0,2019-03-27 00:00:00,92.0
108-14-40,"JOHNS MD, MARTIN C",1020,0.0,0,622400,622400,2007.0,COLONIAL,ADEQUATE,3003.0,9.0,4.0,2.0,1.0,FORCED H/A,GAS,,,,2,,507533.0,2007-08-09 00:00:00,92.0
108-14-41,"GOLNABI, LAURA",1020,0.0,0,445600,445600,2012.0,CONDO-TNHS,ADEQUATE,2080.0,8.0,4.0,1.0,1.0,FORCED H/A,GAS,,,,2,,315000.0,2019-06-26 00:00:00,92.0
108-14-42,"DAHAN, URI M",1020,0.0,0,511600,511600,2007.0,CONDO-COLONIAL,ADEQUATE,2226.0,7.0,4.0,2.0,1.0,FORCED H/A,GAS,,,,2,,473933.0,2007-10-16 00:00:00,92.0
108-14-43,"WARREN, JESSICA D & MATTHEW J",1020,0.0,0,349900,349900,2011.0,CONDO-RANCH,ADEQUATE,1192.0,5.0,2.0,1.0,0.0,FORCED H/A,GAS,,,,1,,288000.0,2020-05-13 00:00:00,92.0
108-14-44,PAKDIL MUHAMMET,1020,0.0,0,452000,452000,2011.0,CONDO-COLONIAL,ADEQUATE,2080.0,7.0,4.0,1.0,1.0,FORCED H/A,GAS,,,,2,,590000.0,2023-06-26 00:00:00,92.0
108-14-45,"NAGAPPAN, PALANIAPPAN &",1020,0.0,0,420500,420500,2012.0,CONDO-COLONIAL,ADEQUATE,1872.0,6.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,295000.0,2016-06-07 00:00:00,92.0
108-14-46,"JORDAN, KELSEY L &",1020,0.0,0,423200,423200,2011.0,CONDO-COLONIAL,ADEQUATE,1872.0,6.0,3.0,2.0,1.0,FORCED H/A,GAS,,,,2,,299900.0,2019-07-01 00:00:00,92.0
108-14-47,"CHIANG, WAI & NANCY TTEES",1020,0.0,0,427600,427600,2012.0,CONDO-COLONIAL,ADEQUATE,2080.0,8.0,4.0,1.0,1.0,FORCED H/A,GAS,,,,2,,303100.0,2018-01-23 00:00:00,92.0
108-14-48,"KRISHNASWAMY, VENKATARAMANAN &",1020,0.0,0,450900,450900,2011.0,CONDO-COLONIAL,ADEQUATE,2080.0,7.0,4.0,1.0,1.0,FORCED H/A,GAS,,,,2,,330000.0,2016-08-08 00:00:00,92.0
108-14-49,PARKER CATHERINE PATCH,1020,0.0,0,378600,394900,2012.0,CONDO-RANCH,ADEQUATE,1247.0,5.0,3.0,1.0,0.0,FORCED H/A,GAS,,,,1,,199200.0,2011-12-29 00:00:00,92.0
108-14-50,"XIE, HAIYI &",1020,0.0,0,442700,442700,2012.0,CONDO-COLONIAL,ADEQUATE,2080.0,8.0,4.0,1.0,1.0,FORCED H/A,GAS,,,,2,,255000.0,2012-05-04 00:00:00,92.0
108-14-51,"BEDI, SONU",1020,0.0,0,492500,492500,2007.0,CONDO-COLONIAL,ADEQUATE,2226.0,7.0,4.0,2.0,1.0,FORCED H/A,GAS,,,,2,,509400.0,2007-06-27 00:00:00,92.0
108-14-52,"HOWARD, JOANNE M",1020,0.0,0,361300,361300,2012.0,CONDO-RANCH,ADEQUATE,1248.0,5.0,3.0,1.0,0.0,FORCED H/A,GAS,,,,1,,249500.0,2017-10-27 00:00:00,92.0
108-14-53,"VOLCKAERT, JEFFREY A &",1020,0.0,0,470900,491100,2007.0,CAPE,ADEQUATE,2163.0,7.0,4.0,1.0,1.0,RADIANT,GAS,,,,1.75,,255000.0,2014-05-06 00:00:00,92.0
108-14-54,"MCKENNEY, MATTHEW S &",1020,0.0,0,508500,508500,2012.0,CONDO-COLONIAL,ADEQUATE,2564.0,8.0,4.0,1.0,1.0,FORCED H/A,GAS,,,,2,,257000.0,2012-04-16 00:00:00,92.0
108-2-55,BRADY SULLIVAN PROSPECT HILL,102V,0.0,14000,0,14000,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,2011-03-02 00:00:00,
108-2-55,BRADY SULLIVAN PROSPECT HILL,102V,0.0,14000,0,14000,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,2011-03-02 00:00:00,
108-2-55,BRADY SULLIVAN PROSPECT HILL,102V,0.0,14000,0,14000,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,2011-03-02 00:00:00,
108-2-55,BRADY SULLIVAN PROSPECT HILL,102V,0.0,14000,0,14000,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,2011-03-02 00:00:00,
108-2-55,BRADY SULLIVAN PROSPECT HILL,102V,0.0,14000,0,14000,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,2011-03-02 00:00:00,
108-2-55,BRADY SULLIVAN PROSPECT HILL,102V,0.0,14000,0,14000,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,2011-03-02 00:00:00,
108-2-55,BRADY SULLIVAN PROSPECT HILL,102V,0.0,14000,0,14000,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,2011-03-02 00:00:00,
108-2-55,BRADY SULLIVAN PROSPECT HILL,102V,0.0,14000,0,14000,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,2011-03-02 00:00:00,
108-2-55,BRADY SULLIVAN PROSPECT HILL,102V,0.0,14000,0,14000,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,2011-03-02 00:00:00,
108-2-55,BRADY SULLIVAN PROSPECT HILL,102V,0.0,14000,0,14000,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,2011-03-02 00:00:00,
108-2-55,BRADY SULLIVAN PROSPECT HILL,102V,0.0,14000,0,14000,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,2011-03-02 00:00:00,
108-2-55,BRADY SULLIVAN PROSPECT HILL,102V,0.0,14000,0,14000,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,2011-03-02 00:00:00,
108-2-55,BRADY SULLIVAN PROSPECT HILL,102V,0.0,14000,0,14000,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,2011-03-02 00:00:00,
108-2-55,BRADY SULLIVAN PROSPECT HILL,102V,0.0,14000,0,14000,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,2011-03-02 00:00:00,
108-2-55,BRADY SULLIVAN PROSPECT HILL,102V,0.0,14000,0,14000,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,2011-03-02 00:00:00,
108-2-55,BRADY SULLIVAN PROSPECT HILL,102V,0.0,14000,0,14000,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,2011-03-02 00:00:00,
108-2-55,BRADY SULLIVAN PROSPECT HILL,102V,0.0,14000,0,14000,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,2011-03-02 00:00:00,
108-2-55,BRADY SULLIVAN PROSPECT HILL,102V,0.0,14000,0,14000,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,2011-03-02 00:00:00,
108-2-55,BRADY SULLIVAN PROSPECT HILL,102V,0.0,14000,0,14000,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,2011-03-02 00:00:00,
108-2-55,BRADY SULLIVAN PROSPECT HILL,102V,0.0,14000,0,14000,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,2011-03-02 00:00:00,
108-2-55,BRADY SULLIVAN PROSPECT HILL,102V,0.0,14000,0,14000,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,2011-03-02 00:00:00,
108-2-55,BRADY SULLIVAN PROSPECT HILL,102V,0.0,14000,0,14000,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,2011-03-02 00:00:00,
108-2-55,BRADY SULLIVAN PROSPECT HILL,102V,0.0,14000,0,14000,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,2011-03-02 00:00:00,
108-2-55,BRADY SULLIVAN PROSPECT HILL,102V,0.0,14000,0,14000,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,2011-03-02 00:00:00,
108-2-55,BRADY SULLIVAN PROSPECT HILL,102V,0.0,14000,0,14000,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,2011-03-02 00:00:00,
108-2-55,BRADY SULLIVAN PROSPECT HILL,102V,0.0,14000,0,14000,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,2011-03-02 00:00:00,
108-2-55,BRADY SULLIVAN PROSPECT HILL,102V,0.0,14000,0,14000,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,2011-03-02 00:00:00,
108-2-55,BRADY SULLIVAN PROSPECT HILL,102V,0.0,14000,0,14000,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,2011-03-02 00:00:00,
108-2-55,BRADY SULLIVAN PROSPECT HILL,102V,0.0,14000,0,14000,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,2011-03-02 00:00:00,
108-2-55,BRADY SULLIVAN PROSPECT HILL,102V,0.0,14000,0,14000,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,2011-03-02 00:00:00,
108-2-55,BRADY SULLIVAN PROSPECT HILL,102V,0.0,14000,0,14000,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,2011-03-02 00:00:00,
108-2-55,BRADY SULLIVAN PROSPECT HILL,102V,0.0,14000,0,14000,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,2011-03-02 00:00:00,
108-2-55,BRADY SULLIVAN PROSPECT HILL,102V,0.0,14000,0,14000,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,2011-03-02 00:00:00,
108-2-55,BRADY SULLIVAN PROSPECT HILL,102V,0.0,14000,0,14000,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,2011-03-02 00:00:00,
108-2-55,BRADY SULLIVAN PROSPECT HILL,102V,0.0,14000,0,14000,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,2011-03-02 00:00:00,
108-2-55,BRADY SULLIVAN PROSPECT HILL,102V,0.0,14000,0,14000,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,2011-03-02 00:00:00,
108-2-55,BRADY SULLIVAN PROSPECT HILL,102V,0.0,14000,0,14000,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,2011-03-02 00:00:00,
